ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
60942,Simon Kitur,M,29,182,74,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,NA
61133,Peter Klein,M,29,179,78,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
61316,Lourdes Mendiola Klitzkie,F,48,155,48,Guam,GUM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,NA
61544,Silke Beate Knoll (-Gerhmann),F,21,163,52,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,NA
61571,George Derrick Knowles,M,22,188,75,Bahamas,BAH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,NA
61879,Peter Koech,M,30,180,67,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
61892,"Johannes Cornelis Maria ""Hans"" Koeleman",M,30,181,67,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
61910,"Aikaterini ""Katerina"" Koffa",F,19,177,63,Greece,GRE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
62019,Hirofumi Koike,M,25,175,62,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
62047,Kamana Koji,M,21,NA,NA,Congo (Kinshasa),COD,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
62047,Kamana Koji,M,21,NA,NA,Congo (Kinshasa),COD,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
62404,Lyudmila Andreyevna Kondratyeva (-Sedykh),F,30,168,57,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,NA
62404,Lyudmila Andreyevna Kondratyeva (-Sedykh),F,30,168,57,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
62669,Rok Kopitar,M,29,180,71,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,NA
62946,Tadahiro Kosaka,M,28,179,65,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
62946,Tadahiro Kosaka,M,28,179,65,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
63252,Djtenan Kouadio,M,28,NA,NA,Cote d'Ivoire,CIV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
63371,Attila Kovcs,M,28,180,72,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
63371,Attila Kovcs,M,28,180,72,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
63371,Attila Kovcs,M,28,180,72,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
63642,Akissi Kpidi,M,24,NA,NA,Cote d'Ivoire,CIV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
63655,Katrin Krabbe (-Zimmermann),F,18,182,69,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,NA
63705,Rachid Kram,M,25,180,63,Algeria,ALG,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
64100,Ingrid Kristiansen (Christensen-),F,32,169,50,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",NA
64428,Vladimir Valentinovich Krylov,M,24,184,73,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
64428,Vladimir Valentinovich Krylov,M,24,184,73,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
64531,Jan Kubista,M,28,193,81,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
64561,Jozef Kucej,M,23,181,72,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,NA
64700,Bodo Johannes Kuhn,M,21,183,73,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
64849,"Johannes Nicolaas Maria ""Han"" Kulker",M,29,183,64,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
64857,Mohiddin Mohamed Kulmiye,M,NA,175,54,Somalia,SOM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
65024,Hansjrg Kunze,M,28,179,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",Bronze
65024,Hansjrg Kunze,M,28,179,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
65128,Koji Kurihara,M,24,174,68,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
65128,Koji Kurihara,M,24,174,68,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
65155,Tatyana Ivanovna Kurochkina (Matsuta-),F,21,174,62,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,NA
65299,"Alapurackal ""Mercy"" Kuttan-Mathews",F,27,164,51,India,IND,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,NA
65299,"Alapurackal ""Mercy"" Kuttan-Mathews",F,27,164,51,India,IND,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,NA
65333,Dambar Singh Kuwar,M,NA,168,57,Nepal,NEP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,NA
65333,Dambar Singh Kuwar,M,NA,168,57,Nepal,NEP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,NA
65453,Geir Ivar Kvernmo,M,32,188,66,Norway,NOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
65519,Farida Kyakutewa,F,26,173,57,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,NA
65519,Farida Kyakutewa,F,26,173,57,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,NA
65519,Farida Kyakutewa,F,26,173,57,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
65520,Ruth Kyalisima,F,32,157,52,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,NA
65520,Ruth Kyalisima,F,32,157,52,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
65696,Blanca Lacambra Siz,F,23,165,53,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,NA
65717,Moustafa Lachaal,M,24,172,58,Morocco,MAR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
65843,Bruno Lafranchi,M,33,178,60,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
65912,Faouzi Lahbi,M,28,176,60,Morocco,MAR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,NA
65980,Simone Lucy Laidlaw (Gandy-),F,23,172,52,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,NA
66192,Alessandro Lambruschini,M,23,178,63,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
66227,Dieudonn Michel Lamothe,M,34,175,65,Haiti,HAI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
66590,"Ronald Alfredo ""Ronaldo"" Lanzoni Campos",M,29,182,73,Costa Rica,CRC,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
66613,Odette Lapierre,F,33,162,50,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,NA
66626,Franois Lapointe,M,27,182,73,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
66761,"Francis Ann ""Francie"" Larrieu-Smith (-Lutz-)",F,35,163,48,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",NA
67121,"Jennifer ""Jenny"" Laurendet (Low-)",F,26,164,50,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,NA
67133,Thierry Lauret,M,23,168,70,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
67205,Cyrille Laventure,M,24,187,62,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",NA
67322,Esmie Lawrence (-Calkins),F,26,177,61,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,NA
67351,"Boeviyoulou Mnlik ""Boevi"" Lawson",M,23,170,71,Togo,TOG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
67404,Alain Lazare,M,36,169,53,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
67428,Michele Lazazzera,M,20,178,64,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
67554,Bruno le Stum,M,28,180,58,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
67602,Lillie Mae Leatherwood (-King),F,24,168,56,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
67640,Guillaume LeBlanc,M,26,183,74,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
67764,Tatyana Mikhaylovna Ledovskaya,F,22,171,60,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,Silver
67764,Tatyana Mikhaylovna Ledovskaya,F,22,171,60,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
68057,Lee Mi-Ok,F,30,163,47,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,NA
68096,Lee Sang-Geun,M,26,165,51,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
68153,Lee Shiunn-Long,M,29,174,71,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
68153,Lee Shiunn-Long,M,29,174,71,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
68153,Lee Shiunn-Long,M,29,174,71,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
68205,Lee Yeong-Suk,F,22,163,53,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,NA
68205,Lee Yeong-Suk,F,22,163,53,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
68287,Pierre Judex Lefou,M,22,194,85,Mauritius,MRI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,NA
68628,Alain Lemercier,M,31,174,66,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
68917,Franoise Leroux (Philippe-),F,26,160,49,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,NA
68917,Franoise Leroux (Philippe-),F,26,160,49,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
68928,Muriel Leroy (-Gallardo),F,20,170,55,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,NA
68928,Muriel Leroy (-Gallardo),F,20,170,55,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
68953,"Gabriela Katharina ""Gaby"" Lesch (-Sewing)",F,24,174,60,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,NA
69014,Afdiharto Mardi Lestari,M,20,166,63,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
69014,Afdiharto Mardi Lestari,M,20,166,63,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
69083,Leung Wing Kwong,M,22,179,68,Hong Kong,HKG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
69083,Leung Wing Kwong,M,22,179,68,Hong Kong,HKG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
69210,"Frederick Carlton ""Carl"" Lewis",M,27,188,80,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,27,188,80,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,Silver
69259,"Steven Earl ""Steve"" Lewis",M,19,188,84,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,Gold
69259,"Steven Earl ""Steve"" Lewis",M,19,188,84,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
69264,"Timothy Charles ""Tim"" Lewis",M,25,183,76,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
69305,Li Baojin,M,28,174,60,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
69305,Li Baojin,M,28,174,60,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
69344,Li Feng,M,23,180,75,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
69344,Li Feng,M,23,180,75,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
69421,Li Juan,F,19,160,46,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,NA
69496,Li Tao,M,20,175,61,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
69496,Li Tao,M,20,175,61,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
69918,Joo Evangelista Fernandes Lima,M,26,189,75,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,NA
69975,Lin Kuang-Liang,M,19,175,65,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
69975,Lin Kuang-Liang,M,19,175,65,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,NA
70249,Howard Andrew Lindsay,M,23,178,64,Antigua and Barbuda,ANT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
70249,Howard Andrew Lindsay,M,23,178,64,Antigua and Barbuda,ANT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
70249,Howard Andrew Lindsay,M,23,178,64,Antigua and Barbuda,ANT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
70338,Eversley Augustus Linley,M,18,NA,NA,Saint Vincent and the Grenadines,VIN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,NA
70590,Liu Huajin,F,28,174,65,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres Hurdles,NA
70634,Liu Shaomei,F,24,162,52,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,NA
70634,Liu Shaomei,F,24,162,52,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,NA
70827,Jorge Llopart Ribas,M,36,167,63,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
70841,Andrew Lloyd,M,29,174,56,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",NA
70841,Andrew Lloyd,M,29,174,56,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
71134,Filipe Graca Lomb,M,28,186,86,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
71134,Filipe Graca Lomb,M,28,186,86,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
71157,Hygien-Nicaise Lombocko,M,19,180,69,Congo (Brazzaville),CGO,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
71197,"David ""Dave"" Long",M,27,180,71,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
71227,Benjamin Longiros,M,25,170,55,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
71413,Luis Guillermo Lpez Roger,M,39,171,60,Costa Rica,CRC,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
71450,Ramn Lpez,M,25,173,61,Paraguay,PAR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
71450,Ramn Lpez,M,25,173,61,Paraguay,PAR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
71591,Susanne Losch,F,22,178,60,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,NA
71646,Robert Loua,M,19,177,80,Guinea,GUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
71646,Robert Loua,M,19,177,80,Guinea,GUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
71673,Richard Louis,M,24,181,70,Barbados,BAR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
71673,Richard Louis,M,24,181,70,Barbados,BAR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
71969,Ralf Lbke,M,23,192,80,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
71969,Ralf Lbke,M,23,192,80,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
72905,Ismail Maev,M,28,167,61,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
72905,Ismail Maev,M,28,167,61,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
72926,Maria Albertina Pinto Machado,F,26,168,56,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",NA
73180,"Christopher Lloyd ""Chris"" Maddocks",M,31,176,67,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
73228,Ezio Madonia,M,22,175,70,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
73228,Ezio Madonia,M,22,175,70,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
73313,John Maeke,M,26,167,55,Solomon Islands,SOL,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
73313,John Maeke,M,26,167,55,Solomon Islands,SOL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
73533,Peter Kevin Maher,M,28,195,79,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
73605,Atlee Anthony Mahorn,M,22,187,80,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
73605,Atlee Anthony Mahorn,M,22,187,80,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
73606,Patrice Mahoulikponto,M,30,178,70,Benin,BEN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
73696,John Mair,M,24,175,74,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
73696,John Mair,M,24,175,74,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
73897,Kazanga Saigon Makok,M,21,163,62,Congo (Kinshasa),COD,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,NA
73990,Galina Vyacheslavovna Malchugina (Mikheyeva-),F,25,168,62,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,NA
73990,Galina Vyacheslavovna Malchugina (Mikheyeva-),F,25,168,62,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
74241,George Mambosasa,M,24,169,61,Malawi,MAW,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",NA
74241,George Mambosasa,M,24,169,61,Malawi,MAW,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
74254,Bogusaw Mamiski,M,32,180,69,Poland,POL,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
74289,Baikuntha Manandhar,M,35,162,50,Nepal,NEP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
74326,Stanley Mandebele,M,26,187,70,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",NA
74326,Stanley Mandebele,M,26,187,70,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
74461,Ibrahim Umar Manik,M,19,164,54,Maldives,MDV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
74589,Talal Mansour Bakhit Al-Rahim,M,24,180,73,Qatar,QAT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
74589,Talal Mansour Bakhit Al-Rahim,M,24,180,73,Qatar,QAT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
74668,Abdou Manzo,M,NA,NA,NA,Niger,NIG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
74692,Mar Mar Min,F,30,157,42,Myanmar,MYA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,NA
74911,Sydney Maree,M,32,180,66,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",NA
75027,Bruno Marie-Rose,M,23,193,83,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
75027,Bruno Marie-Rose,M,23,193,83,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
75051,Jos Marn Sospedra,M,38,164,60,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
75051,Jos Marn Sospedra,M,38,164,60,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
75134,Joseph Maritim,M,19,184,68,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,NA
75162,Aleksandr Viktorovich Markin,M,26,185,78,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,NA
75387,Henry Dinwoody Marsh,M,34,178,72,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
75423,"Pamela ""Pam"" Marshall",F,28,178,63,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,NA
75560,Eamonn Thomas Martin,M,29,183,67,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",NA
75560,Eamonn Thomas Martin,M,29,183,67,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
75590,LaVonna Ann Martin (-Floral),F,21,170,66,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres Hurdles,NA
